CO,POLICYNO,RECTYP,ACTYR,ACTMO,DEPEFFYR,DEPEFFMO,DEPEFFDAY,DEPLDGYR,DEPLDGMO,DEPLDGDAY,DEPAMOUNT,PREMIND
GALIC,3522335,24,2018,6,2018,6,13,2018,6,13,-500,S
GALIC,3522361,24,2018,6,2018,6,4,2018,6,4,-32.18,S
GALIC,3522405,24,2018,6,2018,6,9,2018,6,11,-500,S
GALIC,3522423,24,2018,6,2018,6,2,2018,6,4,-450,S
GALIC,3522427,24,2018,6,2018,6,1,2018,6,1,-200,S
GALIC,3522479,24,2018,6,2018,6,5,2018,6,5,-170.47,S
GALIC,3522487,24,2018,6,2018,6,17,2018,6,18,-161.62,S
GALIC,3522488,24,2018,6,2018,6,17,2018,6,18,-173.99,S
GALIC,3522493,24,2018,6,2018,6,18,2018,6,18,-63.78,S
GALIC,3522495,24,2018,6,2018,6,4,2018,6,4,-10000,S
GALIC,3522577,24,2018,6,2018,6,20,2018,6,20,-11317.45,S
GALIC,3522642,24,2018,6,2018,6,12,2018,6,12,-38.93,S
GALIC,3522751,24,2018,6,2018,6,20,2018,6,20,-1500.65,S
GALIC,3522762,24,2018,6,2018,6,1,2018,6,1,-3000,S
GALIC,3522801,24,2018,6,2018,6,1,2018,6,1,-1972.64,S
GALIC,3522909,24,2018,6,2018,6,5,2018,6,5,-1887.58,S
GALIC,3522959,24,2018,6,2018,6,1,2018,6,1,-600,S
GALIC,3522966,24,2018,6,2018,6,24,2018,6,25,-88.4,S
GALIC,3522971,24,2018,6,2018,6,18,2018,6,18,-47.78,S
GALIC,3522985,24,2018,6,2018,6,18,2018,6,18,-161.35,S
GALIC,3523036,24,2018,6,2018,6,19,2018,6,19,-126.35,S
GALIC,3523068,24,2018,6,2018,6,24,2018,6,25,-82.59,S
GALIC,3523073,24,2018,6,2018,6,2,2018,6,4,-500,S
GALIC,3523132,24,2018,6,2018,6,24,2018,6,25,-87.78,S
GALIC,3523151,24,2018,6,2018,6,23,2018,6,25,-82.17,S
GALIC,3523164,24,2018,6,2018,6,20,2018,6,20,-320,S
GALIC,3523211,24,2018,6,2018,6,25,2018,6,25,-205.25,S
GALIC,3523212,24,2018,6,2018,6,1,2018,6,1,-62.69,S
GALIC,3523247,24,2018,6,2018,6,25,2018,6,25,-42.2,S
GALIC,3523306,24,2018,6,2018,6,9,2018,6,11,-326.64,S
GALIC,3523384,24,2018,6,2018,6,13,2018,6,13,-1000,S
GALIC,3523411,24,2018,6,2018,6,1,2018,6,1,-500,S
GALIC,3523423,24,2018,6,2018,6,12,2018,6,12,-306.94,S
GALIC,3523482,24,2018,6,2018,6,21,2018,6,22,-4907.35,S
GALIC,3523509,24,2018,6,2018,6,8,2018,6,8,-600,S
GALIC,3523554,24,2018,6,2018,6,20,2018,6,20,-2000,S
GALIC,3523592,24,2018,6,2018,6,25,2018,6,25,-240,S
GALIC,3523640,24,2018,6,2018,6,29,2018,6,29,-5555.56,S
GALIC,3523674,24,2018,6,2018,6,15,2018,6,15,-734.55,S
GALIC,3523679,24,2018,6,2018,6,5,2018,6,5,-175,S
GALIC,3523698,24,2018,6,2018,6,9,2018,6,11,-16.85,S
GALIC,3523786,24,2018,6,2018,6,6,2018,6,6,-7000,S
GALIC,3523822,24,2018,6,2018,6,15,2018,6,15,-646.61,S
GALIC,3523838,24,2018,6,2018,6,20,2018,6,20,-120000,S
GALIC,3523838,24,2018,6,2018,6,11,2018,6,11,-9525.57,S
GALIC,3523843,24,2018,6,2018,6,13,2018,6,13,-72.7,S
GALIC,3523852,24,2018,6,2018,6,1,2018,6,1,-899.37,S
GALIC,3523871,24,2018,6,2018,6,1,2018,6,1,-74.09,S
GALIC,3524015,24,2018,6,2018,6,4,2018,6,4,-10000,S
GALIC,3524028,24,2018,6,2018,6,26,2018,6,26,-1000,S
GALIC,3524048,24,2018,6,2018,6,16,2018,6,18,-170.11,S
GALIC,3524058,24,2018,6,2018,6,27,2018,6,27,-100,S
GALIC,3524173,24,2018,6,2018,6,11,2018,6,11,-400,S
GALIC,3524246,24,2018,6,2018,6,27,2018,6,27,-16.97,S
GALIC,3524249,24,2018,6,2018,6,10,2018,6,11,-1100,S
GALIC,3524277,24,2018,6,2018,6,23,2018,6,25,-16.35,S
GALIC,3524419,24,2018,6,2018,6,15,2018,6,15,-6400,S
GALIC,3524439,24,2018,6,2018,6,23,2018,6,25,-21.81,S
GALIC,3524476,24,2018,6,2018,6,1,2018,6,1,-44.6,S
GALIC,3524497,24,2018,6,2018,6,10,2018,6,11,-331.92,S
GALIC,3524551,24,2018,6,2018,6,1,2018,6,1,-1000,S
GALIC,3524627,24,2018,6,2018,6,27,2018,6,27,-500,S
GALIC,3524642,24,2018,6,2018,6,15,2018,6,15,-2012.24,S
GALIC,3524660,24,2018,6,2018,6,7,2018,6,7,-100,S
GALIC,3524698,24,2018,6,2018,6,15,2018,6,15,-2021.56,S
GALIC,3524751,24,2018,6,2018,6,6,2018,6,6,-93.88,S
GALIC,3524782,24,2018,6,2018,6,1,2018,6,1,-488.34,S
GALIC,3524892,24,2018,6,2018,6,21,2018,6,21,-200,S
GALIC,3524934,24,2018,6,2018,6,25,2018,6,25,-1500,S
GALIC,3524961,24,2018,6,2018,6,15,2018,6,15,-4000,S
GALIC,3524986,24,2018,6,2018,6,13,2018,6,13,0,S
GALIC,3525012,24,2018,6,2018,6,15,2018,6,15,-1000,S
GALIC,3525026,24,2018,6,2018,6,1,2018,6,1,-175.59,S
GALIC,3525070,24,2018,6,2018,6,4,2018,6,4,-2222.22,S
GALIC,3525108,24,2018,6,2018,6,5,2018,6,5,-200,S
GALIC,3525194,24,2018,6,2018,6,18,2018,6,18,-80,S
GALIC,3525203,24,2018,6,2018,6,26,2018,6,26,-177.42,S
GALIC,3525243,24,2018,6,2018,6,28,2018,6,28,-266.59,S
GALIC,3525280,24,2018,6,2018,6,15,2018,6,15,-1000,S
GALIC,3525308,24,2018,6,2018,6,1,2018,6,1,-250.91,S
GALIC,3525327,24,2018,6,2018,6,29,2018,6,29,-141.22,S
GALIC,3525367,24,2018,6,2018,6,1,2018,6,1,-71.77,S
GALIC,3525372,24,2018,6,2018,6,15,2018,6,15,-177.26,S
GALIC,3525399,24,2018,6,2018,6,23,2018,6,25,-473.89,S
GALIC,3525416,24,2018,6,2018,6,27,2018,6,27,-1500,S
GALIC,3525423,24,2018,6,2018,6,4,2018,6,4,-35912.38,S
GALIC,3525517,24,2018,6,2018,6,20,2018,6,20,-1420.18,S
GALIC,3525530,24,2018,6,2018,6,5,2018,6,5,-176.8,S
GALIC,3525542,24,2018,6,2018,6,5,2018,6,5,-1943.06,S
GALIC,3525609,24,2018,6,2018,6,9,2018,6,11,-89.53,S
GALIC,3525610,24,2018,6,2018,6,15,2018,6,15,-160,S
GALIC,3525610,24,2018,6,2018,6,9,2018,6,11,-18.99,S
GALIC,3525632,24,2018,6,2018,6,10,2018,6,11,-177.11,S
GALIC,3525664,24,2018,6,2018,6,9,2018,6,11,-600,S
GALIC,3525665,24,2018,6,2018,6,2,2018,6,4,-964.37,S
GALIC,3525674,24,2018,6,2018,6,6,2018,6,6,-375,S
GALIC,3525708,24,2018,6,2018,6,26,2018,6,26,-3500,S
GALIC,3525734,24,2018,6,2018,6,15,2018,6,15,-330,S
GALIC,3525774,24,2018,6,2018,6,21,2018,6,21,-1500,S
GALIC,3525826,24,2018,6,2018,6,1,2018,6,1,-62.2,S
GALIC,3525845,24,2018,6,2018,6,18,2018,6,18,-44.99,S
GALIC,3525883,24,2018,6,2018,6,15,2018,6,15,-5000,S
GALIC,3525897,24,2018,6,2018,6,13,2018,6,13,-5000,S
GALIC,3525905,24,2018,6,2018,6,19,2018,6,19,-294.81,S
GALIC,3525907,24,2018,6,2018,6,1,2018,6,1,-4714.88,S
GALIC,3525984,24,2018,6,2018,6,1,2018,6,1,-800,S
GALIC,3526091,24,2018,6,2018,6,29,2018,6,29,-266.55,S
GALIC,3526123,24,2018,6,2018,6,27,2018,6,27,-2703.26,S
GALIC,3526197,24,2018,6,2018,6,1,2018,6,1,-77.44,S
GALIC,3526204,24,2018,6,2018,6,1,2018,6,1,-168.46,S
GALIC,3526307,24,2018,6,2018,6,17,2018,6,18,-73.91,S
GALIC,3526314,24,2018,6,2018,6,27,2018,6,27,-582.13,S
GALIC,3526399,24,2018,6,2018,6,12,2018,6,12,-505.37,S
GALIC,3526409,24,2018,6,2018,6,4,2018,6,4,-3750,S
GALIC,3526411,24,2018,6,2018,6,10,2018,6,11,-66.83,S
GALIC,3526453,24,2018,6,2018,6,1,2018,6,1,-590,S
GALIC,3526457,24,2018,6,2018,6,13,2018,6,13,-168.46,S
GALIC,3526495,24,2018,6,2018,6,22,2018,6,22,-186.26,S
GALIC,3526543,24,2018,6,2018,6,15,2018,6,15,-6677.32,S
GALIC,3526618,24,2018,6,2018,6,25,2018,6,25,-16666.67,S
GALIC,3526702,24,2018,6,2018,6,27,2018,6,27,-1000,S
GALIC,3526715,24,2018,6,2018,6,23,2018,6,25,-125.11,S
GALIC,3526723,24,2018,6,2018,6,22,2018,6,22,-16.68,S
GALIC,3526742,24,2018,6,2018,6,1,2018,6,1,-129.5,S
GALIC,3526773,24,2018,6,2018,6,14,2018,6,14,-6000,S
GALIC,3526774,24,2018,6,2018,6,23,2018,6,25,-172.82,S
GALIC,3526823,24,2018,6,2018,6,28,2018,6,28,-165.25,S
GALIC,3526832,24,2018,6,2018,6,29,2018,6,29,-13000,S
GALIC,3526838,24,2018,6,2018,6,2,2018,6,4,-73.85,S
GALIC,3526913,24,2018,6,2018,6,11,2018,6,11,-4809.17,S
GALIC,3526952,24,2018,6,2018,6,13,2018,6,13,-1000,S
GALIC,3526994,24,2018,6,2018,6,21,2018,6,21,-133.32,S
GALIC,3527021,24,2018,6,2018,6,11,2018,6,11,-25.1,S
GALIC,3527031,24,2018,6,2018,6,27,2018,6,27,-250,S
GALIC,3527041,24,2018,6,2018,6,12,2018,6,12,-75.9,S
GALIC,3527100,24,2018,6,2018,6,14,2018,6,14,-16.71,S
GALIC,3527151,24,2018,6,2018,6,17,2018,6,18,-600,S
GALIC,3527173,24,2018,6,2018,6,3,2018,6,4,-5471.65,S
GALIC,3527206,24,2018,6,2018,6,27,2018,6,27,-700,S
GALIC,3527315,24,2018,6,2018,6,27,2018,6,27,-69.43,S
GALIC,3527338,24,2018,6,2018,6,1,2018,6,1,-400,S
GALIC,3527371,24,2018,6,2018,6,26,2018,6,26,-6039.31,S
GALIC,3527480,24,2018,6,2018,6,8,2018,6,8,-6000,S
GALIC,3527510,24,2018,6,2018,6,29,2018,6,29,-20000,S
GALIC,3527524,24,2018,6,2018,6,10,2018,6,11,-6977.29,S
GALIC,3527530,24,2018,6,2018,6,1,2018,6,1,-71.54,S
GALIC,3527557,24,2018,6,2018,6,12,2018,6,12,0,S
GALIC,3527557,24,2018,6,2018,6,11,2018,6,12,835.96,S
GALIC,3527557,24,2018,6,2018,6,11,2018,6,11,-12945.87,S
GALIC,3527582,24,2018,6,2018,1,25,2018,6,4,8352.66,S
GALIC,3527588,24,2018,6,2018,6,21,2018,6,21,-500,S
GALIC,3527601,24,2018,6,2018,6,9,2018,6,11,-29.01,S
GALIC,3527622,24,2018,6,2018,6,12,2018,6,12,-5555.56,S
GALIC,3527632,24,2018,6,2018,6,15,2018,6,15,-266.32,S
GALIC,3527642,24,2018,6,2018,6,11,2018,6,11,-168.46,S
GALIC,3527645,24,2018,6,2018,6,13,2018,6,13,-720,S
GALIC,3527677,24,2018,6,2018,6,14,2018,6,14,-152.82,S
GALIC,3527682,24,2018,6,2018,6,26,2018,6,26,-278.37,S
GALIC,3527689,24,2018,6,2018,6,14,2018,6,14,-30.09,S
GALIC,3527717,24,2018,6,2018,6,15,2018,6,15,-168.46,S
GALIC,3527740,24,2018,6,2018,6,17,2018,6,18,-500,S
GALIC,3527777,24,2018,6,2018,6,5,2018,6,5,-4000,S
GALIC,3527779,24,2018,6,2018,6,16,2018,6,18,-168.79,S
GALIC,3527788,24,2018,6,2018,6,23,2018,6,25,-37.79,S
GALIC,3527789,24,2018,6,2018,6,27,2018,6,27,-1658.36,S
GALIC,3527820,24,2018,6,2018,6,13,2018,6,13,-595,S
GALIC,3527923,24,2018,6,2018,6,23,2018,6,25,-49.14,S
GALIC,3527950,24,2018,6,2018,6,15,2018,6,15,-600,S
GALIC,3527977,24,2018,6,2018,6,1,2018,6,1,-618.44,S
GALIC,3527995,24,2018,6,2018,6,5,2018,6,5,-3000,S
GALIC,3528021,24,2018,6,2018,6,28,2018,6,28,-661.27,S
GALIC,3528052,24,2018,6,2018,6,22,2018,6,22,-200,S
GALIC,3528064,24,2018,6,2018,6,18,2018,6,18,-5000,S
GALIC,3528088,24,2018,6,2018,6,1,2018,6,1,-168.46,S
GALIC,3528137,24,2018,6,2018,6,15,2018,6,15,-300,S
GALIC,3528192,24,2018,6,2018,6,4,2018,6,4,-168.46,S
GALIC,3528253,24,2018,6,2018,6,27,2018,6,27,-1000,S
GALIC,3528253,24,2018,6,2018,6,10,2018,6,11,-22.54,S
GALIC,3528267,24,2018,6,2018,6,1,2018,6,1,-2424.47,S
GALIC,3528315,24,2018,6,2018,6,15,2018,6,15,-68.26,S
GALIC,3528320,24,2018,6,2018,6,19,2018,6,19,-3000,S
GALIC,3528334,24,2018,6,2018,6,20,2018,6,20,-1250,S
GALIC,3528335,24,2018,6,2018,6,16,2018,6,18,-2500,S
GALIC,3528372,24,2018,6,2018,6,11,2018,6,11,-97.32,S
GALIC,3528381,24,2018,6,2018,6,14,2018,6,14,-58.38,S
GALIC,3528404,24,2018,6,2018,6,21,2018,6,21,-76.11,S
GALIC,3528576,24,2018,6,2018,6,17,2018,6,18,-202.15,S
GALIC,3528583,24,2018,6,2018,6,17,2018,6,18,-129.98,S
GALIC,3528615,24,2018,6,2018,6,20,2018,6,20,-300,S
GALIC,3528695,24,2018,6,2018,6,22,2018,6,22,-130.49,S
GALIC,3528718,24,2018,6,2018,6,17,2018,6,18,-400,S
GALIC,3528769,24,2018,6,2018,6,1,2018,6,1,-183.4,S
GALIC,3528819,24,2018,6,2018,6,24,2018,6,25,-219.74,S
GALIC,3528824,24,2018,6,2018,6,5,2018,6,5,-1000,S
GALIC,3528837,24,2018,6,2018,6,1,2018,6,1,-651.08,S
GALIC,3528876,24,2018,6,2018,6,1,2018,6,1,-505,S
GALIC,3528878,24,2018,6,2018,6,25,2018,6,25,-50.24,S
GALIC,3528895,24,2018,6,2018,6,25,2018,6,25,-168.79,S
GALIC,3528921,24,2018,6,2018,6,25,2018,6,25,-215,S
GALIC,3528947,24,2018,6,2018,6,14,2018,6,14,-1400,S
GALIC,3528981,24,2018,6,2018,6,29,2018,6,29,-143.59,S
GALIC,3528990,24,2018,6,2018,6,1,2018,6,1,-21.81,S
GALIC,3529024,24,2018,6,2018,6,1,2018,6,1,-158.95,S
GALIC,3529034,24,2018,6,2018,6,8,2018,6,8,-200,S
GALIC,3529093,24,2018,6,2018,6,15,2018,6,15,-666.87,S
GALIC,3529130,24,2018,6,2018,6,1,2018,6,1,-183.4,S
GALIC,3529164,24,2018,6,2018,6,13,2018,6,13,-209.23,S
GALIC,3529271,24,2018,6,2018,6,5,2018,6,5,-6000,S
GALIC,3529287,24,2018,6,2018,6,27,2018,6,27,-50,S
GALIC,3529303,24,2018,6,2018,6,5,2018,6,5,-1800,S
GALIC,3529343,24,2018,6,2018,6,6,2018,6,6,-33.36,S
GALIC,3529403,24,2018,6,2018,6,14,2018,6,14,-165,S
GALIC,3529446,24,2018,6,2018,6,11,2018,6,11,-166.8,S
GALIC,3529500,24,2018,6,2018,6,18,2018,6,18,-55,S
GALIC,3529508,24,2018,6,2018,6,25,2018,6,25,-575,S
GALIC,3529518,24,2018,6,2018,6,24,2018,6,25,-100,S
GALIC,3529523,24,2018,6,2018,6,20,2018,6,20,-350,S
GALIC,3529566,24,2018,6,2018,6,3,2018,6,4,-1000,S
GALIC,3529592,24,2018,6,2018,6,23,2018,6,25,-365.93,S
GALIC,3529689,24,2018,6,2018,6,1,2018,6,1,-1000,S
GALIC,3529720,24,2018,6,2018,6,21,2018,6,21,-168.46,S
GALIC,3529732,24,2018,6,2018,6,24,2018,6,25,-100,S
GALIC,3529758,24,2018,6,2018,6,15,2018,6,15,-52.77,S
GALIC,3529773,24,2018,6,2018,6,24,2018,6,25,-1200,S
GALIC,3529826,24,2018,6,2018,6,18,2018,6,18,-3692.66,S
GALIC,3529896,24,2018,6,2018,6,26,2018,6,26,-126.26,S
GALIC,3529912,24,2018,6,2018,6,5,2018,6,5,-1016.62,S
GALIC,3529955,24,2018,6,2017,11,8,2018,6,20,0,S
GALIC,3530007,24,2018,6,2018,6,5,2018,6,5,-414.77,S
GALIC,3530035,24,2018,6,2018,6,3,2018,6,4,-313.58,S
GALIC,3530043,24,2018,6,2018,6,11,2018,6,11,-100,S
GALIC,3530135,24,2018,6,2018,6,9,2018,6,11,-150.13,S
GALIC,3530172,24,2018,6,2018,6,17,2018,6,18,-93.09,S
GALIC,3530197,24,2018,6,2018,6,5,2018,6,5,-1000,S
GALIC,3530239,24,2018,6,2018,6,12,2018,6,12,-84.08,S
GALIC,3530269,24,2018,6,2018,6,7,2018,6,7,-6000,S
GALIC,3530291,24,2018,6,2018,6,13,2018,6,13,-8.34,S
GALIC,3530293,24,2018,6,2018,6,16,2018,6,18,-83.57,S
GALIC,3530319,24,2018,6,2018,6,1,2018,6,1,-1085.85,S
GALIC,3530323,24,2018,6,2018,6,18,2018,6,18,-70000,S
GALIC,3530332,24,2018,6,2018,6,1,2018,6,1,-819.28,S
GALIC,3530356,24,2018,6,2018,6,18,2018,6,18,-79.15,S
GALIC,3530359,24,2018,6,2018,6,5,2018,6,5,-200,S
GALIC,3530367,24,2018,6,2018,6,1,2018,6,1,-800,S
GALIC,3530388,24,2018,6,2018,6,19,2018,6,19,-1500,S
GALIC,3530393,24,2018,6,2018,6,15,2018,6,15,-658.83,S
GALIC,3530421,24,2018,6,2018,6,14,2018,6,14,-10000,S
GALIC,3530433,24,2018,6,2018,6,9,2018,6,11,-231.49,S
GALIC,3530436,24,2018,6,2018,6,27,2018,6,27,-500,S
GALIC,3530437,24,2018,6,2018,6,16,2018,6,18,-625,S
GALIC,3530439,24,2018,6,2018,6,1,2018,6,1,-1000,S
GALIC,3530440,24,2018,6,2018,6,1,2018,6,1,-1000,S
GALIC,3530467,24,2018,6,2018,6,14,2018,6,14,-2512.11,S
GALIC,3530469,24,2018,6,2018,6,1,2018,6,1,-442.4,S
GALIC,3530488,24,2018,6,2018,6,1,2018,6,1,-50,S
GALIC,3530491,24,2018,6,2018,6,27,2018,6,27,-100,S
GALIC,3530497,24,2018,6,2018,6,1,2018,6,1,-1150,S
GALIC,3530537,24,2018,6,2018,6,1,2018,6,1,-2402.66,S
GALIC,3530541,24,2018,6,2018,6,5,2018,6,5,-4000,S
GALIC,3530553,24,2018,6,2018,6,23,2018,6,25,-168.46,S
GALIC,3530585,24,2018,6,2018,6,15,2018,6,15,-2053.89,S
GALIC,3530585,24,2018,6,2018,6,1,2018,6,1,-342.31,S
GALIC,3530598,24,2018,6,2018,6,17,2018,6,18,-400,S
GALIC,3530610,24,2018,6,2018,6,3,2018,6,4,-89.07,S
GALIC,3530618,24,2018,6,2018,6,25,2018,6,25,-16.68,S
GALIC,3530633,24,2018,6,2018,6,23,2018,6,25,-168.46,S
GALIC,3530693,24,2018,6,2018,6,5,2018,6,5,-624.69,S
GALIC,3530772,24,2018,6,2018,6,27,2018,6,27,-108.26,S
GALIC,3530789,24,2018,6,2018,6,1,2018,6,1,-750.66,S
GALIC,3530790,24,2018,6,2018,6,1,2018,6,1,-1020.9,S
GALIC,3530804,24,2018,6,2018,6,27,2018,6,27,-400,S
GALIC,3530822,24,2018,6,2018,6,1,2018,6,1,-161.51,S
GALIC,3530823,24,2018,6,2018,6,1,2018,6,1,-168.46,S
GALIC,3530858,24,2018,6,2018,6,27,2018,6,27,-2000,S
GALIC,3530867,24,2018,6,2018,6,27,2018,6,27,-453.5,S
GALIC,3530875,24,2018,6,2018,6,27,2018,6,27,-122.5,S
GALIC,3530887,24,2018,6,2018,6,2,2018,6,4,-50.04,S
GALIC,3530907,24,2018,6,2018,6,15,2018,6,15,-2325.13,S
GALIC,3530911,24,2018,6,2018,6,5,2018,6,5,-2000,S
GALIC,3530937,24,2018,6,2018,6,7,2018,6,7,-109.15,S
GALIC,3530990,24,2018,6,2018,6,7,2018,6,7,-330.76,S
GALIC,3531020,24,2018,6,2018,6,27,2018,6,27,-1600,S
GALIC,3531041,24,2018,6,2018,6,4,2018,6,4,-2400,S
GALIC,3531118,24,2018,6,2018,6,10,2018,6,11,-50.04,S
GALIC,3531156,24,2018,6,2018,6,1,2018,6,1,-942.27,S
GALIC,3531199,24,2018,6,2018,6,28,2018,6,29,-6162.08,S
GALIC,3531253,24,2018,6,2018,6,7,2018,6,7,-88,S
GALIC,3531332,24,2018,6,2018,6,25,2018,6,25,-56.39,S
GALIC,3531335,24,2018,6,2018,6,2,2018,6,4,-156.32,S
GALIC,3531342,24,2018,6,2018,6,5,2018,6,5,-2188.25,S
GALIC,3531389,24,2018,6,2018,6,25,2018,6,25,-148.45,S
GALIC,3531447,24,2018,6,2018,6,15,2018,6,15,-347.76,S
GALIC,3531491,24,2018,6,2018,6,1,2018,6,1,-190.48,S
GALIC,3531501,24,2018,6,2018,6,13,2018,6,13,-25000,S
GALIC,3531514,24,2018,6,2018,6,10,2018,6,11,-376.87,S
GALIC,3531530,24,2018,6,2018,6,22,2018,6,22,-82.58,S
GALIC,3531768,24,2018,6,2018,6,5,2018,6,5,-1660.92,S
GALIC,3531812,24,2018,6,2018,6,2,2018,6,4,-160.57,S
GALIC,3531878,24,2018,6,2018,6,21,2018,6,21,-250,S
GALIC,3532010,24,2018,6,2018,6,14,2018,6,14,-30.14,S
GALIC,3532022,24,2018,6,2018,6,15,2018,6,15,-160.11,S
GALIC,3532036,24,2018,6,2018,6,23,2018,6,25,-160,S
GALIC,3532069,24,2018,6,2018,6,4,2018,6,4,-1500,S
GALIC,3532076,24,2018,6,2018,6,7,2018,6,7,-275,S
GALIC,3532094,24,2018,6,2018,6,1,2018,6,1,-500,S
GALIC,3532158,24,2018,6,2018,6,15,2018,6,15,-1000,S
GALIC,3532210,24,2018,6,2018,6,19,2018,6,19,-1720.37,S
GALIC,3532214,24,2018,6,2018,6,13,2018,6,13,-350,S
GALIC,3532264,24,2018,6,2018,6,26,2018,6,26,-193.34,S
GALIC,3532269,24,2018,6,2018,6,26,2018,6,26,-110.98,S
GALIC,3532275,24,2018,6,2018,6,5,2018,6,5,-1500,S
GALIC,3532315,24,2018,6,2018,6,1,2018,6,1,-1432.65,S
GALIC,3532318,24,2018,6,2018,6,11,2018,6,11,-4000,S
GALIC,3532341,24,2018,6,2018,6,13,2018,6,13,-1200,S
GALIC,3532354,24,2018,6,2018,6,1,2018,6,1,-224.89,S
GALIC,3532390,24,2018,6,2018,6,1,2018,6,1,-79.27,S
GALIC,3532391,24,2018,6,2018,6,1,2018,6,1,-160.11,S
GALIC,3532425,24,2018,6,2018,6,2,2018,6,4,-480.33,S
GALIC,3532571,24,2018,6,2018,6,10,2018,6,11,-1296.03,S
GALIC,3532572,24,2018,6,2018,6,1,2018,6,1,-154,S
GALIC,3532640,24,2018,6,2018,6,17,2018,6,18,-1200,S
GALIC,3532693,24,2018,6,2018,6,11,2018,6,11,-158.29,S
GALIC,3532737,24,2018,6,2018,6,5,2018,6,5,-11454.75,S
GALIC,3532832,24,2018,6,2018,6,1,2018,6,1,-81.52,S
GALIC,3532868,24,2018,6,2018,6,4,2018,6,4,-59.14,S
GALIC,3532869,24,2018,6,2018,4,22,2018,6,7,13.51,S
GALIC,3532882,24,2018,6,2018,6,16,2018,6,18,-1750,S
GALIC,3532974,24,2018,6,2018,6,1,2018,6,1,-156.52,S
GALIC,3533028,24,2018,6,2018,6,21,2018,6,21,-730,S
GALIC,3533065,24,2018,6,2018,6,3,2018,6,4,-356.63,S
GALIC,3533215,24,2018,6,2018,6,1,2018,6,1,-434.04,S
GALIC,3533270,24,2018,6,2018,6,19,2018,6,19,-650,S
GALIC,3533295,24,2018,6,2018,6,21,2018,6,21,-4000,S
GALIC,3533299,24,2018,6,2018,6,27,2018,6,27,-500,S
GALIC,3533352,24,2018,6,2018,6,1,2018,6,1,-600,S
GALIC,3533375,24,2018,6,2018,6,1,2018,6,1,-1500,S
GALIC,3533402,24,2018,6,2018,6,12,2018,6,12,-1000,S
GALIC,3533409,24,2018,6,2018,6,12,2018,6,12,-6000,S
GALIC,3533429,24,2018,6,2018,6,1,2018,6,1,-1692.46,S
GALIC,3533436,24,2018,6,2018,6,27,2018,6,27,-125,S
GALIC,3533456,24,2018,6,2018,6,25,2018,6,25,-97.7,S
GALIC,3533501,24,2018,6,2018,6,2,2018,6,4,-250,S
GALIC,3533572,24,2018,6,2018,6,1,2018,6,1,-399,S
GALIC,3533573,24,2018,6,2018,6,9,2018,6,11,-48.14,S
GALIC,3533613,24,2018,6,2018,6,27,2018,6,27,-732.65,S
GALIC,3533634,24,2018,6,2018,6,20,2018,6,20,-1000,S
GALIC,3533666,24,2018,6,2018,6,1,2018,6,1,-171.69,S
GALIC,3533677,24,2018,6,2018,6,1,2018,6,1,-500,S
GALIC,3533736,24,2018,6,2018,6,21,2018,6,21,-259,S
GALIC,3533814,24,2018,6,2018,6,5,2018,6,5,-177,S
GALIC,3533830,24,2018,6,2018,6,5,2018,6,5,-96.47,S
GALIC,3533906,24,2018,6,2018,6,27,2018,6,27,-500,S
GALIC,3533935,24,2018,6,2018,6,9,2018,6,11,-135.01,S
GALIC,3533978,24,2018,6,2018,6,5,2018,6,5,-400,S
GALIC,3534073,24,2018,6,2018,6,27,2018,6,27,-5154.63,S
GALIC,3534110,24,2018,6,2018,6,15,2018,6,15,-668.99,S
GALIC,3534129,24,2018,6,2018,6,8,2018,6,8,-10000,S
GALIC,3534165,24,2018,6,2018,6,27,2018,6,27,-700,S
GALIC,3534255,24,2018,6,2018,6,5,2018,6,5,-2000,S
GALIC,3534264,24,2018,6,2018,6,28,2018,6,28,-135.01,S
GALIC,3534423,24,2018,6,2018,6,27,2018,6,27,-300,S
GALIC,3534438,24,2018,6,2018,6,12,2018,6,12,-188.77,S
GALIC,3534482,24,2018,6,2018,6,10,2018,6,11,-14.36,S
GALIC,3534506,24,2018,6,2018,6,11,2018,6,11,-198.8,S
GALIC,3534546,24,2018,6,2018,6,11,2018,6,11,-850.08,S
GALIC,3534574,24,2018,6,2018,6,13,2018,6,13,-13.39,S
GALIC,3534601,24,2018,6,2018,6,28,2018,6,28,-12018.82,S
GALIC,3534615,24,2018,6,2018,6,25,2018,6,25,-1000,S
GALIC,3534615,24,2018,6,2018,6,17,2018,6,18,-175.98,S
GALIC,3534651,24,2018,6,2018,6,12,2018,6,12,-700,S
GALIC,3534700,24,2018,6,2018,6,15,2018,6,15,-105.18,S
GALIC,3534703,24,2018,6,2018,6,16,2018,6,18,-175,S
GALIC,3534709,24,2018,6,2018,6,10,2018,6,11,-500,S
GALIC,3534744,24,2018,6,2018,6,1,2018,6,1,-1697.3,S
GALIC,3534760,24,2018,6,2018,6,20,2018,6,20,-283.9,S
GALIC,3534815,24,2018,6,2018,6,24,2018,6,25,-337.53,S
GALIC,3534835,24,2018,6,2018,6,24,2018,6,25,-134.89,S
GALIC,3534849,24,2018,6,2018,6,5,2018,6,5,-176,S
GALIC,3534856,24,2018,6,2018,6,22,2018,6,22,-4116.28,S
GALIC,3534879,24,2018,6,2018,6,11,2018,6,13,-3000,S
GALIC,3535055,24,2018,6,2018,6,5,2018,6,5,-875,S
